Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Death rate per 100 000 population
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2005,Female,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Male,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,Male,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2005,All,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2002,Male,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,Male,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,Male,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Male,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2002,Female,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,Male,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,Male,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,Female,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Male,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Female,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,Female,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,Female,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,All,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,All,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2004,Female,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,All,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2004,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,All,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,All,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,All,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,All,Age70_74,[70-74],1,3.44827586,73.80073801
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,All,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,All,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Female,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Female,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Female,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Male,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Male,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,Male,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,Male,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Male,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Male,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Male,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Female,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,All,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Male,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Female,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Female,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Female,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Male,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Female,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Female,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Male,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Female,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Female,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Female,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,All,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Male,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Male,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Male,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Male,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,All,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,All,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,All,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Male,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,All,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,All,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Female,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2004,Female,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Male,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Male,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Male,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Male,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Female,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Male,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Female,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Female,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Male,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,All,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Female,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Male,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Male,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,All,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Male,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Male,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Male,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Male,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,All,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,All,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,All,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,All,Age80_84,[80-84],0,0,0
CSA,Central and South America,ARG,Argentina,2001,All,Age70_74,[70-74],182,0.53431977,18.23444487
CSA,Central and South America,ARG,Argentina,2001,All,Age75_79,[75-79],143,0.3681961,19.48045756
CSA,Central and South America,ARG,Argentina,2001,All,Age65_69,[65-69],174,0.6791304,14.91414083
CSA,Central and South America,ARG,Argentina,2001,Unknown,Age80_84,[80-84],0,0,
CSA,Central and South America,ARG,Argentina,2001,Unknown,Age85_over,[85+],0,0,
CSA,Central and South America,ARG,Argentina,2001,Female,Age70_74,[70-74],29,0.21220547,5.00282056
CSA,Central and South America,ARG,Argentina,2001,Female,Age75_79,[75-79],23,0.12921348,5.10172394
CSA,Central and South America,ARG,Argentina,2001,Female,Age80_84,[80-84],24,0.11880012,8.26867687
CSA,Central and South America,ARG,Argentina,2001,Female,Age85_over,[85+],10,0.0269629,4.68555257
CSA,Central and South America,ARG,Argentina,2001,Unknown,Age65_69,[65-69],1,7.14285714,
CSA,Central and South America,ARG,Argentina,2001,Unknown,Age70_74,[70-74],0,0,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Male,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Male,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Male,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Female,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Male,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,All,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,All,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Male,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Female,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Female,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,All,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,All,Age70_74,[70-74],0,0,0
CSA,Central and South America,ARG,Argentina,2001,All,Age80_84,[80-84],97,0.25889449,21.81721671
CSA,Central and South America,ARG,Argentina,2000,All,Age75_79,[75-79],125,0.33323558,17.42918175
CSA,Central and South America,ARG,Argentina,2000,All,Age85_over,[85+],76,0.1438631,27.06475599
CSA,Central and South America,ARG,Argentina,2000,Female,Age80_84,[80-84],8,0.04114591,2.83847985
CSA,Central and South America,ARG,Argentina,2001,Unknown,Age75_79,[75-79],0,0,
CSA,Central and South America,ARG,Argentina,2002,All,Age60_64,[60-64],214,1.05527886,15.89037719
CSA,Central and South America,ARG,Argentina,2002,All,Age65_69,[65-69],195,0.7542645,16.70687741
CSA,Central and South America,ARG,Argentina,2002,All,Age70_74,[70-74],149,0.43170887,14.87361421
CSA,Central and South America,ARG,Argentina,2002,All,Age75_79,[75-79],155,0.39218663,20.6338451
CSA,Central and South America,ARG,Argentina,2002,Male,Age75_79,[75-79],128,0.59319677,44.14615135
CSA,Central and South America,ARG,Argentina,2002,Male,Age80_84,[80-84],69,0.38731406,43.08380112
CSA,Central and South America,ARG,Argentina,2002,Male,Age85_over,[85+],37,0.18866962,39.1604839
CSA,Central and South America,ARG,Argentina,2002,Female,Age65_69,[65-69],41,0.4411923,6.40721108
CSA,Central and South America,ARG,Argentina,2002,Female,Age70_74,[70-74],27,0.19702277,4.6593578
CSA,Central and South America,ARG,Argentina,2002,Female,Age75_79,[75-79],27,0.15056882,5.85310019
CSA,Central and South America,ARG,Argentina,2002,Female,Age80_84,[80-84],17,0.08151913,5.68702622
CSA,Central and South America,ARG,Argentina,2003,Female,Age60_64,[60-64],46,0.67133684,6.28960056
CSA,Central and South America,ARG,Argentina,2003,Unknown,Age60_64,[60-64],0,0,
CSA,Central and South America,ARG,Argentina,2003,Unknown,Age65_69,[65-69],0,0,
CSA,Central and South America,ARG,Argentina,2004,Male,Age65_69,[65-69],127,0.79808961,23.88385301
CSA,Central and South America,ARG,Argentina,2004,Male,Age70_74,[70-74],115,0.56939149,26.77924818
CSA,Central and South America,ARG,Argentina,2004,Male,Age60_64,[60-64],124,0.94750516,18.89607312
CSA,Central and South America,ARG,Argentina,2001,Male,Age80_84,[80-84],73,0.42323748,47.28561157
CSA,Central and South America,ARG,Argentina,2001,Male,Age85_over,[85+],57,0.29221778,63.82406951
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,All,Age75_79,[75-79],0,0,0
CSA,Central and South America,ARG,Argentina,2001,All,Age85_over,[85+],67,0.11833901,22.13390683
CSA,Central and South America,ARG,Argentina,2001,Female,Age65_69,[65-69],23,0.25038101,3.59715606
CSA,Central and South America,ARG,Argentina,2002,All,Age85_over,[85+],51,0.0890472,15.96988893
CSA,Central and South America,ARG,Argentina,2000,All,Age70_74,[70-74],149,0.44860601,15.01985847
CSA,Central and South America,ARG,Argentina,2000,All,Age80_84,[80-84],75,0.21060317,17.44745988
CSA,Central and South America,ARG,Argentina,2002,Male,Age60_64,[60-64],161,1.20167189,25.58308783
CSA,Central and South America,ARG,Argentina,2004,Male,Age80_84,[80-84],76,0.3919344,44.71087945
CSA,Central and South America,ARG,Argentina,2004,Female,Age75_79,[75-79],26,0.14038877,5.39685571
CSA,Central and South America,ARG,Argentina,2004,Female,Age85_over,[85+],4,0.00975324,1.67577169
CSA,Central and South America,ARG,Argentina,2004,Unknown,Age80_84,[80-84],0,0,
CSA,Central and South America,ARG,Argentina,2003,Female,Age70_74,[70-74],22,0.15777395,3.8030241
CSA,Central and South America,ARG,Argentina,2002,Male,Age70_74,[70-74],122,0.5867077,28.88702097
CSA,Central and South America,ARG,Argentina,2003,Female,Age80_84,[80-84],20,0.08971426,6.48689323
CSA,Central and South America,ARG,Argentina,2000,Female,Age75_79,[75-79],25,0.14657598,5.6680731
CSA,Central and South America,ARG,Argentina,2000,Female,Age85_over,[85+],10,0.02923806,5.03349793
CSA,Central and South America,ARG,Argentina,2003,Unknown,Age75_79,[75-79],0,0,
CSA,Central and South America,ARG,Argentina,2006,Male,Age80_84,[80-84],79,0.4007711,43.70363404
CSA,Central and South America,ARG,Argentina,2000,Unknown,Age60_64,[60-64],1,100,
CSA,Central and South America,ARG,Argentina,2000,Unknown,Age70_74,[70-74],0,0,
CSA,Central and South America,ARG,Argentina,2000,Unknown,Age65_69,[65-69],1,50,
CSA,Central and South America,ARG,Argentina,2001,Female,Age60_64,[60-64],43,0.6379822,6.09114334
CSA,Central and South America,ARG,Argentina,2001,Unknown,Age60_64,[60-64],0,0,
CSA,Central and South America,ARG,Argentina,2002,All,Age80_84,[80-84],86,0.22234287,18.73466916
CSA,Central and South America,ARG,Argentina,2002,Male,Age65_69,[65-69],153,0.92475068,29.01563051
CSA,Central and South America,ARG,Argentina,2002,Unknown,Age75_79,[75-79],0,0,
CSA,Central and South America,ARG,Argentina,2004,Female,Age70_74,[70-74],29,0.21611148,5.01395262
CSA,Central and South America,ARG,Argentina,2004,Female,Age80_84,[80-84],20,0.08775394,6.27681376
CSA,Central and South America,ARG,Argentina,2004,Unknown,Age75_79,[75-79],0,0,
CSA,Central and South America,ARG,Argentina,2004,Unknown,Age85_over,[85+],0,0,
CSA,Central and South America,ARG,Argentina,2003,All,Age60_64,[60-64],195,0.95592921,14.20575617
CSA,Central and South America,ARG,Argentina,2003,All,Age70_74,[70-74],149,0.42430801,14.83462381
CSA,Central and South America,ARG,Argentina,2006,Male,Age85_over,[85+],61,0.29519938,58.05321862
CSA,Central and South America,ARG,Argentina,2003,Male,Age80_84,[80-84],100,0.50875051,60.48033482
CSA,Central and South America,ARG,Argentina,2003,Female,Age65_69,[65-69],34,0.3609725,5.2944987
CSA,Central and South America,ARG,Argentina,2000,Male,Age60_64,[60-64],176,1.38528139,28.68888534
CSA,Central and South America,ARG,Argentina,2000,Male,Age85_over,[85+],65,0.349087,79.13607753
CSA,Central and South America,ARG,Argentina,2003,Female,Age75_79,[75-79],38,0.20015802,8.05161509
CSA,Central and South America,ARG,Argentina,2003,Unknown,Age70_74,[70-74],0,0,
CSA,Central and South America,ARG,Argentina,2001,Male,Age65_69,[65-69],150,0.91346447,28.44669658
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,Male,Age60_64,[60-64],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,Male,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,All,Age80_84,[80-84],0,0,0
CSA,Central and South America,ARG,Argentina,2000,All,Age60_64,[60-64],206,1.06896373,15.72022277
CSA,Central and South America,ARG,Argentina,2000,All,Age65_69,[65-69],172,0.67090533,14.7367898
CSA,Central and South America,ARG,Argentina,2000,Male,Age65_69,[65-69],138,0.84636615,26.18282824
CSA,Central and South America,ARG,Argentina,2000,Male,Age70_74,[70-74],122,0.61380559,29.45842378
CSA,Central and South America,ARG,Argentina,2000,Male,Age75_79,[75-79],100,0.48897364,36.21600675
CSA,Central and South America,ARG,Argentina,2000,Male,Age80_84,[80-84],67,0.41447572,45.2638477
CSA,Central and South America,ARG,Argentina,2000,Female,Age60_64,[60-64],29,0.44173648,4.16107671
CSA,Central and South America,ARG,Argentina,2000,Female,Age65_69,[65-69],33,0.35369775,5.15558139
CSA,Central and South America,ARG,Argentina,2000,Female,Age70_74,[70-74],27,0.20244433,4.67228264
CSA,Central and South America,ARG,Argentina,2000,Unknown,Age75_79,[75-79],0,0,
CSA,Central and South America,ARG,Argentina,2000,Unknown,Age80_84,[80-84],0,0,
CSA,Central and South America,ARG,Argentina,2000,Unknown,Age85_over,[85+],1,16.66666667,
CSA,Central and South America,ARG,Argentina,2002,Unknown,Age85_over,[85+],0,0,
CSA,Central and South America,ARG,Argentina,2003,All,Age80_84,[80-84],120,0.28599347,25.3365004
CSA,Central and South America,ARG,Argentina,2003,All,Age85_over,[85+],68,0.10882612,20.57264564
CSA,Central and South America,ARG,Argentina,2003,Female,Age85_over,[85+],10,0.02420487,4.2890107
CSA,Central and South America,ARG,Argentina,2004,Female,Age60_64,[60-64],30,0.42354934,4.01177858
CSA,Central and South America,ARG,Argentina,2004,Female,Age65_69,[65-69],28,0.3032272,4.32750563
CSA,Central and South America,ARG,Argentina,2004,Unknown,Age60_64,[60-64],0,0,
CSA,Central and South America,ARG,Argentina,2004,Unknown,Age65_69,[65-69],0,0,
CSA,Central and South America,ARG,Argentina,2004,Unknown,Age70_74,[70-74],0,0,
CSA,Central and South America,ARG,Argentina,2006,Male,Age65_69,[65-69],108,0.68930304,19.83456504
CSA,Central and South America,ARG,Argentina,2006,Male,Age70_74,[70-74],94,0.4925076,21.67216925
CSA,Central and South America,ARG,Argentina,2006,Male,Age75_79,[75-79],106,0.48448284,33.96945953
CSA,Central and South America,ARG,Argentina,2008,Male,Age80_84,[80-84],69,0.34015282,36.08937613
CSA,Central and South America,ARG,Argentina,2008,Male,Age70_74,[70-74],90,0.4865917,20.63292648
CSA,Central and South America,ARG,Argentina,2008,Male,Age85_over,[85+],68,0.30445489,58.45741206
CSA,Central and South America,ARG,Argentina,2006,Male,Age60_64,[60-64],147,1.10792885,21.28756459
